key,bar_s,scheme,lagset,horizon,horizon_seconds,pnl_net,asset,ar_r2,car_r2,own_r2,cross_r2,cross_minus_own_r2,ar_hit,car_hit,own_hit,cross_hit
grid|L10|R80|bar300|pca|ccz|h10,300,pca,ccz,10,3000,2.245762175127968,BTC,-0.023882674017986272,-0.014897798019204656,-0.01328416842752489,-0.007357835228286369,0.00592633319923852,0.5123386049354419,0.5044694017877607,0.4882725953090381,0.5153946061578425
grid|L10|R80|bar300|sum|ccz|h3,300,sum,ccz,3,900,0.6525177340021697,SOL,-0.01080046072123153,-0.005322856053272318,-0.008228032920129635,-0.002329496335676362,0.005898536584453273,0.49923640806353087,0.5033598045204642,0.49877825290164934,0.502672571777642
grid|L10|R80|bar60|best|ccz|h20,60,best,ccz,20,1200,3.920627006673781,XRP,-0.012511529643127073,-0.007540290360361412,-0.021107088629661375,-0.015231884698910791,0.005875203930750583,0.5065020427626915,0.5060509595185009,0.49549561160443867,0.5079326210514106
grid|L10|R80|bar300|pca|ccz|h3,300,pca,ccz,3,900,0.7429923185967076,SOL,-0.01080046072123153,-0.005322856053272318,-0.008115572051647257,-0.002349488073667194,0.005766083977980063,0.49923640806353087,0.5033598045204642,0.49885461209529625,0.502672571777642
grid|L10|R80|bar300|distance|mid|h30,300,distance,mid,30,9000,3.0687032969661936,SOL,-0.025157683333526526,-0.02520130225299111,-0.029323420066993178,-0.023573535692783976,0.005749884374209202,0.5071434028573611,0.506455802582321,0.5115746046298418,0.50011460004584
grid|L10|R80|bar5|pca|ccz|h20,5,pca,ccz,20,100,-7.072776635500669,XRP,-0.022648052026071896,-0.023124183207627214,-0.01920432016014595,-0.013492748757473638,0.005711571402672311,0.4999974083354153,0.5004929346040092,0.49749800700993435,0.4960135015358204
grid|L10|R80|bar5|pca|ccz|h1,5,pca,ccz,1,5,-36.46244841222373,XRP,-0.0038116321605725645,0.0004807260340299324,-0.0008314420181569915,0.00484965126909942,0.005681093287256411,0.27405483854247653,0.28389778676203803,0.2820878038666874,0.30086559892188874
grid|L10|R80|bar300|distance|ccz|h3,300,distance,ccz,3,900,0.6185286312076523,SOL,-0.01080046072123153,-0.005322856053272318,-0.007821837513288354,-0.002198534567128263,0.005623302946160091,0.49923640806353087,0.5033598045204642,0.4971747098350641,0.5047342700061087
grid|L10|R80|bar5|sum|ccz|h1,5,sum,ccz,1,5,-37.098823667131214,XRP,-0.0038116321605725645,0.0004807260340299324,-0.0006635204245228898,0.004932509155982978,0.005596029580505868,0.27405483854247653,0.28389778676203803,0.2828476649562017,0.3005100295443943
grid|L10|R80|bar300|pca|ccz|h20,300,pca,ccz,20,6000,4.323489684814419,BTC,-0.027776784735583204,-0.020231543632371674,-0.018373299094057494,-0.012855334909204652,0.005517964184852842,0.5345209878431073,0.5174707546448505,0.5053903203608838,0.5224405535591407
grid|L10|R80|bar300|distance|ccz|h3,300,distance,ccz,3,900,0.6185286312076523,ETH,-0.010227095100411088,-0.007290275226167875,-0.007693033760956425,-0.0022062602530086295,0.005486773507947795,0.5095448992058644,0.5061850946854001,0.5043524740378742,0.5132864996945632
grid|L10|R80|bar5|distance|ccz|h10,5,distance,ccz,10,50,-9.960420782617726,XRP,-0.01605254672987022,-0.01159542601814434,-0.012216292669455564,-0.006756991151131819,0.005459301518323745,0.48693037098775604,0.48716361838238265,0.4869459208140645,0.48290918590439347
grid|L10|R80|bar300|sum|ccz|h3,300,sum,ccz,3,900,0.6525177340021697,ETH,-0.010227095100411088,-0.007290275226167875,-0.008060464262521272,-0.002629097573684458,0.005431366688836814,0.5095448992058644,0.5061850946854001,0.504505192425168,0.5155772755039707
grid|L10|R80|bar60|sum|ccz|h30,60,sum,ccz,30,1800,6.276439482621823,BTC,-0.02205786243291752,-0.004553313836415551,-0.013288684049020283,-0.007882466986482761,0.005406217062537522,0.4969515731944677,0.4982792178497312,0.5011536329771464,0.5016434436266611
grid|L10|R80|bar300|sum|ccz|h20,300,sum,ccz,20,6000,4.847891727831352,SOL,-0.022421316654032353,-0.01706004961424923,-0.02746442607914923,-0.022102500842249517,0.005361925236899712,0.5001146876672529,0.5096719932716569,0.5093661594923159,0.5131126232892423
grid|L10|R80|bar300|distance|ccz|h2,300,distance,ccz,2,600,0.5752425831610702,XRP,-0.009768434837175599,-0.004136871114388763,-0.007226423522878278,-0.0019428216600161363,0.005283601862862142,0.5037794914866,0.5082079865618081,0.501794304039093,0.5072153928380545
grid|L10|R80|bar300|distance|ccz|h3,300,distance,ccz,3,900,0.6185286312076523,BTC,-0.01299259487565707,-0.006741753156213948,-0.007869689103511712,-0.0025874249115396264,0.005282264191972086,0.5087813072693952,0.5120647525962125,0.49778558338423945,0.5122938301771534
grid|L10|R80|bar300|best|ccz|h1,300,best,ccz,1,300,0.0634619979654501,XRP,-0.00895268508681335,-0.0017921776348046592,-0.006057527393009687,-0.0007884809718796681,0.005269046421130019,0.4864864864864865,0.49076194838906706,0.4924415941365094,0.48747900442815695
grid|L10|R80|bar300|sum|ccz|h2,300,sum,ccz,2,600,0.5421382531963147,XRP,-0.009768434837175599,-0.004136871114388763,-0.0068230114291412125,-0.001588568895612985,0.005234442533528227,0.5037794914866,0.5082079865618081,0.5004962968618768,0.5121020080934565
grid|L10|R80|bar5|pca|mid|h1,5,pca,mid,1,5,-37.27884643621687,XRP,-0.003064065136184624,0.000236001465815594,-0.00018999953102660783,0.005035691490489991,0.005225691021516599,0.2744803922584925,0.2874568505291965,0.283090590564649,0.30114857930691324
